Date,Pred_Bench_Vol,Pred_Chall_Vol,GARCH_Vol_Proxy
2024-08-03,1.559881,1.4210953,1.4230238005512286
2024-08-04,1.4333019,1.4595678,1.4482706108439003
2024-08-05,1.5627699,1.6048834,1.643443666135903
2024-08-06,1.7684621,1.977797,1.9325538993622555
2024-08-07,1.8491277,1.8813522,1.9080509276544733
2024-08-08,1.782798,1.8226459,1.8428781959763725
2024-08-09,1.9709922,2.0281372,2.127606465592316
2024-08-10,2.0426862,2.051084,2.0860040527166004
2024-08-11,1.9954804,1.9620192,1.976851221982596
2024-08-12,1.9911393,1.9806594,2.0086445577264205
2024-08-13,1.943773,2.0241768,1.9943587738286161
2024-08-14,1.9093823,1.961963,1.9193671145770521
2024-08-15,1.9012756,1.8958038,1.872882441408059
2024-08-16,1.8531431,1.8230383,1.854453173907865
2024-08-17,1.7988995,1.7677846,1.7778678153658445
2024-08-18,1.7363498,1.7110703,1.7402668176864335
2024-08-19,1.6942502,1.6592158,1.6804894262591021
2024-08-20,1.756971,1.7234868,1.704616507161609
2024-08-21,1.6632683,1.6246859,1.6270411634405164
2024-08-22,1.6407114,1.591566,1.5990526726051177
2024-08-23,1.5605918,1.5295367,1.5161730224743355
2024-08-24,1.6253059,1.5830752,1.5859708961467318
2024-08-25,1.5407373,1.5054404,1.5017328937202192
2024-08-26,1.4574765,1.445361,1.4584828364554772
2024-08-27,1.5206112,1.4925346,1.5015628253962714
2024-08-28,1.6835785,1.649803,1.652626266057879
2024-08-29,1.5954179,1.5935216,1.5659323239816403
2024-08-30,1.5122366,1.4855211,1.4898970619397505
2024-08-31,1.4160429,1.4210662,1.4160690820034578
2024-09-01,1.372189,1.358058,1.3577062210283237
2024-09-02,1.4649469,1.425027,1.4171918069740665
2024-09-03,1.5056419,1.50238,1.4659205274215457
2024-09-04,1.516136,1.4770156,1.491659848138896
2024-09-05,1.3948725,1.4277507,1.4173857919705275
2024-09-06,1.4743043,1.4720292,1.468468311450096
2024-09-07,1.5589813,1.5739102,1.5998636817187188
2024-09-08,1.5043147,1.5191604,1.5345484211520415
2024-09-09,1.4671568,1.4921433,1.5023762028726688
2024-09-10,1.544127,1.5455334,1.5438820128347301
2024-09-11,1.4733506,1.4861422,1.4953149280027405
2024-09-12,1.4292378,1.4454066,1.4311465020947987
2024-09-13,1.460518,1.4834934,1.4373157518466593
2024-09-14,1.5220822,1.5236772,1.4881348236474377
2024-09-15,1.4060124,1.4216714,1.421431943578651
2024-09-16,1.4389445,1.4431144,1.44022044411569
2024-09-17,1.4197042,1.4416126,1.4244334298576151
2024-09-18,1.4478766,1.4545425,1.4225292105369105
2024-09-19,1.4246864,1.4472009,1.4036194774093795
2024-09-20,1.434239,1.4455318,1.4204566957221076
2024-09-21,1.4034064,1.4152043,1.3880539789604378
2024-09-22,1.4057374,1.3856322,1.3948445071986084
2024-09-23,1.3404305,1.3572863,1.343646403237267
2024-09-24,1.2984413,1.2916921,1.3090068627955207
2024-09-25,1.2889403,1.2817988,1.2737278818496454
2024-09-26,1.3031934,1.3060955,1.3038239715191797
2024-09-27,1.3167291,1.3190523,1.3043441621871203
2024-09-28,1.3221159,1.3151958,1.2930884963093823
2024-09-29,1.2493848,1.2556275,1.2451769908674206
2024-09-30,1.2269211,1.2037061,1.1924912207031226
2024-10-01,1.3466241,1.2937945,1.3012649734662372
2024-10-02,1.4074947,1.419418,1.416677302881916
2024-10-03,1.4261461,1.4684118,1.4944065862831597
2024-10-04,1.3951825,1.4361804,1.459256096990007
2024-10-05,1.4440409,1.4485494,1.4646938000527574
2024-10-06,1.3866163,1.3975737,1.39659922102369
2024-10-07,1.3353322,1.3607901,1.3634232355594267
2024-10-08,1.3188964,1.3405191,1.32490820233388
2024-10-09,1.285721,1.2734306,1.2839185892906573
2024-10-10,1.3254694,1.2957088,1.3091075488406088
2024-10-11,1.2819196,1.2503824,1.2627255342147379
2024-10-12,1.3335482,1.2988954,1.288297834851095
2024-10-13,1.2840506,1.2760999,1.2677409869866247
2024-10-14,1.2528689,1.2401584,1.2355598994367891
2024-10-15,1.3819091,1.3316346,1.35025433421082
2024-10-16,1.2921729,1.280946,1.2985522203307898
2024-10-17,1.2586889,1.2504991,1.2628918490540468
2024-10-18,1.2325902,1.232482,1.2289112567410305
2024-10-19,1.2272527,1.2114999,1.208699044627257
2024-10-20,1.1811111,1.161242,1.1530928211178952
2024-10-21,1.2322385,1.1535633,1.1517799823066788
2024-10-22,1.1986933,1.1641532,1.1609907765970329
2024-10-23,1.1985358,1.1861833,1.1583334933701832
2024-10-24,1.1877213,1.1777471,1.1836264347230583
2024-10-25,1.1908424,1.1603429,1.1675703151209702
2024-10-26,1.284811,1.27984,1.269707910515987
2024-10-27,1.2347295,1.2578275,1.2542966053299631
2024-10-28,1.2285097,1.2217205,1.2351290375862192
2024-10-29,1.2526155,1.2418197,1.2479089360511775
2024-10-30,1.2953364,1.2687334,1.2860487442593838
2024-10-31,1.2377565,1.225663,1.2366150114179533
2024-11-01,1.289582,1.2968152,1.3268798924060459
2024-11-02,1.2768257,1.2872986,1.2927388096201915
2024-11-03,1.2512349,1.2467245,1.2575760034332841
2024-11-04,1.2539557,1.2512171,1.2494216608630857
2024-11-05,1.2721996,1.2619687,1.2496404898865572
2024-11-06,1.2666454,1.2597132,1.2506940449177075
2024-11-07,1.460995,1.4773432,1.5291710781912704
2024-11-08,1.5217856,1.5464219,1.5712384064766602
2024-11-09,1.4830261,1.5041045,1.518929997688721
2024-11-10,1.489106,1.5399516,1.5403989615055171
2024-11-11,1.5410976,1.570918,1.5956628207845522
2024-11-12,1.7282938,1.7457948,1.8166047222327217
2024-11-13,1.7225357,1.7228677,1.7369857528124921
2024-11-14,1.6467324,1.6341671,1.6669005108412862
2024-11-15,1.5766342,1.5978429,1.5743006701375852
2024-11-16,1.6267549,1.6381922,1.6576252345420042
2024-11-17,1.6719735,1.723045,1.7271680718604923
2024-11-18,1.6995808,1.6712961,1.7016450349447787
2024-11-19,1.7212327,1.6925544,1.6951357211661084
2024-11-20,1.6138834,1.6163566,1.6259359033517056
2024-11-21,1.5732789,1.52506,1.5460459561348352
2024-11-22,1.6951424,1.7268827,1.7376346911921035
2024-11-23,1.786127,1.7771846,1.790277404549873
2024-11-24,1.7087709,1.6931449,1.7303938237725665
2024-11-25,1.662652,1.6523019,1.6486718721896607
2024-11-26,1.6412253,1.6612544,1.6510945361401124
2024-11-27,1.6450965,1.6812038,1.6581655921655127
2024-11-28,1.8563213,1.8162851,1.7990268107485117
2024-11-29,1.7194672,1.7217203,1.730753521978019
2024-11-30,1.7836928,1.7508264,1.779783095387917
2024-12-01,1.7415819,1.7254514,1.7642510202349106
2024-12-02,1.774032,1.7914397,1.8063630121132603
2024-12-03,1.7467544,1.7564075,1.7843139651446442
2024-12-04,1.7297858,1.7351592,1.7564154591397443
2024-12-05,1.7003931,1.6935873,1.6989585550190291
2024-12-06,1.6891023,1.6824125,1.7038266669765798
2024-12-07,1.7204225,1.7394387,1.75976497616583
2024-12-08,1.7399639,1.7250321,1.747246059710456
2024-12-09,1.6643163,1.6692286,1.6687577800002795
2024-12-10,1.9149196,1.9334313,1.9069396768898235
2024-12-11,1.810006,1.8318242,1.8365931253733
2024-12-12,1.8653822,1.8701774,1.9026957362092678
2024-12-13,1.8055013,1.8012197,1.8102273045747166
2024-12-14,1.7249682,1.7360197,1.777116679641925
2024-12-15,1.7028573,1.6881756,1.7101317809255963
2024-12-16,1.714904,1.7150805,1.6980632320225288
2024-12-17,1.6646159,1.6556224,1.6384063733843308
2024-12-18,1.5850518,1.5748824,1.5639100483042525
2024-12-19,1.8180269,1.8286875,1.7542921634917124
2024-12-20,1.8194177,1.8267294,1.8137276442032333
2024-12-21,1.7214593,1.714148,1.7267900371299707
2024-12-22,1.6942947,1.6916884,1.712689207659514
2024-12-23,1.6829805,1.6946986,1.7126609617803987
2024-12-24,1.6987095,1.7092651,1.725513868394035
2024-12-25,1.7137862,1.7254506,1.740408254429948
2024-12-26,1.6889315,1.6663734,1.6551096995184384
2024-12-27,1.7781097,1.7706212,1.7328195981664734
2024-12-28,1.6699651,1.662053,1.6750915826746453
2024-12-29,1.6755711,1.6479813,1.6616265631119846
2024-12-30,1.6715633,1.6700435,1.669070391384348
2024-12-31,1.6072237,1.6148198,1.6070195285067395
2025-01-01,1.5468456,1.537014,1.5259592491169574
