Date,Pred_Bench_Vol,Pred_Chall_Vol,GARCH_Vol_Proxy
2024-02-17,1.5233564,1.526886,1.5292156744608059
2024-02-18,1.499137,1.4976455,1.4958424171188176
2024-02-19,1.4867218,1.4820318,1.4857302423640677
2024-02-20,1.4940629,1.4900405,1.487802155329558
2024-02-21,1.53524,1.5289545,1.5372907507177478
2024-02-22,1.5310665,1.5298358,1.530040898607
2024-02-23,1.5420544,1.5427208,1.5401859711664319
2024-02-24,1.5273767,1.5283664,1.5296712212370993
2024-02-25,1.5071478,1.5097144,1.5116251952873705
2024-02-26,1.5023797,1.5095447,1.509530051784075
2024-02-27,1.5654236,1.5700454,1.5678815840731224
2024-02-28,1.5415996,1.5406705,1.5411886182346537
2024-02-29,1.575168,1.5674648,1.5695970032817081
2024-03-01,1.5387439,1.539088,1.538832296225889
2024-03-02,1.6167389,1.6190088,1.6185058975799842
2024-03-03,1.6224056,1.6270859,1.6327300277371757
2024-03-04,1.6249123,1.6323974,1.6339490592097214
2024-03-05,1.6374987,1.6356742,1.6423605363349554
2024-03-06,1.7279022,1.7359413,1.7355011511868166
2024-03-07,1.6812539,1.683559,1.6799375128306222
2024-03-08,1.7024293,1.7098465,1.70536332846854
2024-03-09,1.6766617,1.6892228,1.6847726414444135
2024-03-10,1.7469597,1.754041,1.7605456090788645
2024-03-11,1.7538661,1.7628206,1.7649262501939709
2024-03-12,1.7911984,1.803899,1.815087593683961
2024-03-13,1.7577301,1.7607914,1.75947751747298
2024-03-14,1.7283084,1.7356061,1.7335998347604016
2024-03-15,1.7391541,1.7394398,1.7431723201358984
2024-03-16,1.7467484,1.7594078,1.7475911445471959
2024-03-17,1.7541184,1.7563447,1.7451194035382742
2024-03-18,1.721174,1.7182279,1.7180400354415342
2024-03-19,1.6713638,1.6707615,1.66554804060915
2024-03-20,1.6493212,1.6473521,1.6485969019664244
2024-03-21,1.6145511,1.6128769,1.6111131181927625
2024-03-22,1.6383358,1.6308225,1.6240025974924746
2024-03-23,1.6017835,1.5976863,1.5961300566816286
2024-03-24,1.5953411,1.5939243,1.5956433571309523
2024-03-25,1.5961283,1.6006987,1.5956011591987416
2024-03-26,1.5875677,1.5864586,1.586071563557036
2024-03-27,1.5659237,1.5670142,1.5633144619256951
2024-03-28,1.526744,1.52179,1.5211657905792704
2024-03-29,1.5022409,1.5018337,1.4979327522885761
2024-03-30,1.4734998,1.4746053,1.4669217925457947
2024-03-31,1.5307307,1.511221,1.5212713702236187
2024-04-01,1.5474132,1.5524446,1.547604008277331
2024-04-02,1.626059,1.6293268,1.639484930277399
2024-04-03,1.6287795,1.6446959,1.6418230324296814
2024-04-04,1.6093111,1.6162497,1.6183181458407445
2024-04-05,1.6050915,1.615244,1.60983987659481
2024-04-06,1.5799364,1.589585,1.5903390064640424
2024-04-07,1.6367668,1.6341873,1.6351558211289654
2024-04-08,1.622462,1.6209837,1.623984443785808
2024-04-09,1.6828585,1.6806701,1.677947112486246
2024-04-10,1.6425635,1.6510994,1.651306887347426
2024-04-11,1.6156552,1.6160684,1.6060509928424191
2024-04-12,1.5899857,1.5915791,1.595339796079329
2024-04-13,1.6559782,1.6508012,1.6537602989410631
2024-04-14,1.7017201,1.6999303,1.7022768168311397
2024-04-15,1.7082045,1.7072961,1.7181810272450355
2024-04-16,1.6908907,1.6929277,1.6897547381853364
2024-04-17,1.6945868,1.6917034,1.6883690619234093
2024-04-18,1.6612116,1.6582758,1.6574210346229927
2024-04-19,1.6435773,1.6387773,1.643434820343893
2024-04-20,1.6656324,1.6610976,1.6633534807771966
2024-04-21,1.6726984,1.6695249,1.6755958632251555
2024-04-22,1.7170323,1.7218714,1.7130911771483632
2024-04-23,1.6921219,1.6849558,1.6866095117781832
2024-04-24,1.6626241,1.6656786,1.666173735875842
2024-04-25,1.6698271,1.6733079,1.679383450853965
2024-04-26,1.6345973,1.6328034,1.6347231434264677
2024-04-27,1.6548889,1.6541904,1.6547601363488262
2024-04-28,1.6220496,1.6243862,1.6243472673261548
2024-04-29,1.5927471,1.5876521,1.5838369261236007
2024-04-30,1.586474,1.5819547,1.5819585115154549
2024-05-01,1.6355255,1.6537282,1.6454086900165705
2024-05-02,1.6131741,1.6131347,1.6138087512196784
2024-05-03,1.6369313,1.6448058,1.637098707956954
2024-05-04,1.6115696,1.6093819,1.6112356122119493
2024-05-05,1.6350311,1.6300235,1.6362529305260447
2024-05-06,1.6127088,1.6058549,1.609521131899685
2024-05-07,1.644965,1.6434461,1.6460840816121443
2024-05-08,1.6132888,1.6152326,1.609172878883361
2024-05-09,1.6136405,1.61236,1.616106050584569
2024-05-10,1.5846245,1.585872,1.5781131296835822
2024-05-11,1.5570704,1.560192,1.5620629370651193
2024-05-12,1.6066352,1.5990688,1.6039772204804474
2024-05-13,1.5839556,1.584333,1.584137556722342
2024-05-14,1.6242216,1.6321465,1.6277087411540383
2024-05-15,1.5861689,1.5895913,1.5871921954363382
2024-05-16,1.5805272,1.5808514,1.5795835899173896
2024-05-17,1.5696307,1.566777,1.5702091412025083
2024-05-18,1.5388068,1.5374296,1.536930432760646
2024-05-19,1.5734478,1.5779197,1.5780181970568545
2024-05-20,1.5561203,1.5530485,1.5575020125821781
2024-05-21,1.6331908,1.626642,1.6303930064226904
2024-05-22,1.6053716,1.5984237,1.5993965983264051
2024-05-23,1.6284779,1.6272832,1.6280137606410923
2024-05-24,1.6355512,1.6444844,1.6523272698814735
2024-05-25,1.613979,1.6138557,1.6185583208180403
2024-05-26,1.6861907,1.6985306,1.71237603706526
2024-05-27,1.6669798,1.6668779,1.671731846303758
2024-05-28,1.6856714,1.6839259,1.701189561692003
2024-05-29,1.6611754,1.6609833,1.6588191601419668
2024-05-30,1.6357633,1.6361825,1.6364403544962258
2024-05-31,1.6154985,1.6175193,1.616898453231384
2024-06-01,1.588923,1.5966127,1.590243604667358
2024-06-02,1.6347833,1.6299828,1.6263149825512848
2024-06-03,1.6063726,1.6011764,1.59969265013333
2024-06-04,1.6383601,1.6370343,1.6343580562964761
2024-06-05,1.6036689,1.6073395,1.607971848507407
2024-06-06,1.5962259,1.598103,1.5993139347576126
2024-06-07,1.5686744,1.564577,1.563887624159671
2024-06-08,1.6184876,1.617656,1.6212328363270598
2024-06-09,1.664857,1.6670429,1.6688231792377555
2024-06-10,1.6742736,1.6788402,1.6748239115413766
2024-06-11,1.696232,1.6864834,1.6922916790358316
2024-06-12,1.7227803,1.7186316,1.7379466853104495
2024-06-13,1.7199941,1.7231094,1.7250334350032397
2024-06-14,1.7431309,1.7403957,1.7489662563120743
2024-06-15,1.7156088,1.7227578,1.7285677195809608
2024-06-16,1.7346069,1.7418112,1.7444503054155918
2024-06-17,1.7176303,1.7171216,1.716009012194318
2024-06-18,1.7405474,1.7393457,1.7483185120308244
2024-06-19,1.7332641,1.7380645,1.737158476107406
2024-06-20,1.7457261,1.7468647,1.7481446073606055
2024-06-21,1.7129549,1.7092716,1.7078703191962346
2024-06-22,1.6728035,1.6693276,1.676737654747159
2024-06-23,1.7294166,1.7189089,1.7253620381345673
2024-06-24,1.7125524,1.7020062,1.7053811014341898
2024-06-25,1.7767631,1.7799081,1.7802447009716376
2024-06-26,1.7871155,1.7795743,1.7927623961284338
2024-06-27,1.7326437,1.7364945,1.7368411938395216
2024-06-28,1.7132713,1.7137992,1.7116150761799516
2024-06-29,1.6854888,1.687188,1.674060624854648
2024-06-30,1.7250812,1.7230523,1.7320170226321978
2024-07-01,1.7402855,1.7367973,1.7320733037356177
2024-07-02,1.7285552,1.724027,1.7237681333870813
2024-07-03,1.7133663,1.7105583,1.7087965300270294
2024-07-04,1.7316371,1.7252598,1.7268186052058723
2024-07-05,1.7243906,1.7231874,1.7289451107674132
2024-07-06,1.743482,1.7449279,1.7478782142476323
2024-07-07,1.7517071,1.7488117,1.7595950861523164
2024-07-08,1.7530581,1.7582203,1.7622868233098015
2024-07-09,1.7753375,1.7784765,1.7845165089577846
2024-07-10,1.7764677,1.7877964,1.8052984327016834
2024-07-11,1.7720374,1.7880927,1.7914346420727434
2024-07-12,1.7604378,1.772324,1.7784744401966377
2024-07-13,1.7537829,1.7634841,1.7606141586077808
2024-07-14,1.7311705,1.7300508,1.717363870821687
2024-07-15,1.7435379,1.7454613,1.73570093227208
2024-07-16,1.6604037,1.6574894,1.6571667597770074
2024-07-17,1.738563,1.7303922,1.7252795721841674
2024-07-18,1.7253634,1.7225115,1.7134606886583836
2024-07-19,1.61029,1.6046749,1.5996275620528628
2024-07-20,1.598928,1.5950893,1.5911461541060394
2024-07-21,1.6662368,1.6636056,1.6593338306543954
2024-07-22,1.6193043,1.6096956,1.6186713480540067
2024-07-23,1.6915921,1.6845213,1.6792429408791778
2024-07-24,1.5477049,1.5426182,1.5361337981014087
2024-07-25,1.51067,1.507608,1.5047928749364572
2024-07-26,1.5247617,1.5194337,1.5170761793765641
2024-07-27,1.5607113,1.5582764,1.5573625647059017
2024-07-28,1.5475537,1.5429646,1.540790248382723
2024-07-29,1.5377831,1.537819,1.5395498571752582
2024-07-30,1.544097,1.5528029,1.5466289524772514
2024-07-31,1.5154517,1.5176958,1.5176445469860131
2024-08-01,1.4897634,1.4909587,1.4855180002979536
2024-08-02,1.5170275,1.5116378,1.5154882508151108
2024-08-03,1.4884566,1.4923347,1.4857900433671378
2024-08-04,1.4696476,1.4731386,1.4654538865094537
2024-08-05,1.4710774,1.4657124,1.4659835426211514
2024-08-06,1.5770077,1.5714585,1.5752081889438416
2024-08-07,1.6592631,1.6581657,1.6576546469796152
2024-08-08,1.6383269,1.6383518,1.6417776786145344
2024-08-09,1.6378121,1.63945,1.639805097239941
2024-08-10,1.6438545,1.6516244,1.6472649581510772
2024-08-11,1.6692777,1.6775566,1.678843277867031
2024-08-12,1.6811539,1.6883512,1.6947845270863586
2024-08-13,1.6727554,1.6755186,1.6767790071752335
2024-08-14,1.6646525,1.6761137,1.6723344789318313
2024-08-15,1.6638403,1.6651125,1.6631439540929325
2024-08-16,1.6532136,1.6553124,1.6573206925375168
2024-08-17,1.650747,1.6520317,1.6536765321907223
2024-08-18,1.6707338,1.6707534,1.667758890535092
2024-08-19,1.6525443,1.6550393,1.6530554846346281
2024-08-20,1.6569002,1.6564367,1.6556907216308299
2024-08-21,1.6489059,1.6515591,1.651939593592521
2024-08-22,1.5795959,1.5900116,1.5850324482922646
2024-08-23,1.6449493,1.6450676,1.6437022418346245
2024-08-24,1.5986872,1.6034663,1.6008133133703095
2024-08-25,1.6398615,1.6412015,1.638383336701368
2024-08-26,1.6427195,1.6388291,1.6390787492463448
2024-08-27,1.6240326,1.6271113,1.6253025831083732
2024-08-28,1.6512579,1.6543818,1.6548300095462707
2024-08-29,1.6401323,1.6446944,1.6391451980734035
2024-08-30,1.6416233,1.6429036,1.6421852246607873
2024-08-31,1.6263418,1.6283926,1.621924025137562
2024-09-01,1.6539903,1.6560043,1.6521932666365675
2024-09-02,1.6473991,1.6478468,1.6463248397456514
2024-09-03,1.6508187,1.6493199,1.6464880072003887
2024-09-04,1.6359394,1.635963,1.6332997223692842
2024-09-05,1.645707,1.6424018,1.6422465058388915
2024-09-06,1.6326535,1.6371232,1.6367587755875432
2024-09-07,1.6435138,1.6456926,1.6465606331662048
2024-09-08,1.6643431,1.6660901,1.6622746100369203
2024-09-09,1.6549382,1.6608144,1.6630598998961443
2024-09-10,1.651762,1.6557186,1.6571214069720623
2024-09-11,1.6485157,1.6527786,1.654773524196693
2024-09-12,1.6560265,1.657156,1.6567820513205611
2024-09-13,1.6422164,1.6446056,1.6446493400626234
2024-09-14,1.6341735,1.6341091,1.6320303212549325
2024-09-15,1.6377401,1.6373347,1.6339792271205993
2024-09-16,1.6270016,1.625048,1.6204151750769193
2024-09-17,1.6278069,1.623309,1.6230467277935114
2024-09-18,1.6228676,1.6245607,1.6185124754633506
2024-09-19,1.612515,1.6110545,1.6043843555647603
2024-09-20,1.6047106,1.5993944,1.593911789700362
2024-09-21,1.5966905,1.588434,1.5818302682722698
2024-09-22,1.5910037,1.5815125,1.5756092159775579
2024-09-23,1.5749595,1.5707678,1.5656902405469184
2024-09-24,1.575248,1.5696162,1.559694074179601
2024-09-25,1.4893619,1.4842209,1.4773987980185632
2024-09-26,1.4769287,1.4786768,1.4765747629808887
2024-09-27,1.5601087,1.5523149,1.5482323800388291
2024-09-28,1.4629128,1.464789,1.4626775025858498
2024-09-29,1.5306644,1.5321883,1.530130157618715
2024-09-30,1.4389645,1.4426928,1.441493592885855
2024-10-01,1.4603038,1.4606423,1.4511279601466172
2024-10-02,1.5607351,1.5580175,1.5554920589861319
2024-10-03,1.5375336,1.5442548,1.5409818712248111
2024-10-04,1.5453336,1.547259,1.5469688205378433
2024-10-05,1.5387597,1.5412261,1.542559357922246
2024-10-06,1.5606556,1.5721104,1.577109085265131
2024-10-07,1.5475531,1.555247,1.5556939578591782
2024-10-08,1.5851289,1.5850581,1.586482784464045
2024-10-09,1.5654018,1.5723183,1.5716968923259564
2024-10-10,1.5488985,1.54242,1.537252218507962
2024-10-11,1.5324633,1.5320312,1.5359499377479555
2024-10-12,1.5437135,1.5458114,1.54609563692797
2024-10-13,1.5791229,1.5760081,1.5753984275332862
2024-10-14,1.56156,1.5572023,1.5635991267733775
2024-10-15,1.5875434,1.5848607,1.5846306439001587
2024-10-16,1.5798396,1.5824679,1.5838158993597637
2024-10-17,1.62566,1.6257366,1.6283113868929113
2024-10-18,1.579668,1.5796992,1.5819990380437545
2024-10-19,1.5717812,1.5746992,1.5739570310478195
2024-10-20,1.6094283,1.6115453,1.617983595640258
2024-10-21,1.5936784,1.5921692,1.5926186560458364
2024-10-22,1.6515863,1.6480567,1.6505621739586587
2024-10-23,1.5972754,1.596151,1.6014453336463939
2024-10-24,1.6020228,1.6024258,1.6059713267464282
2024-10-25,1.6058208,1.6043922,1.6087441885084754
2024-10-26,1.6036016,1.608223,1.6175327180139847
2024-10-27,1.6168339,1.623188,1.626287445832539
2024-10-28,1.6948161,1.6954998,1.6957860604684851
2024-10-29,1.6955277,1.6976141,1.70130230460939
2024-10-30,1.6184887,1.6259491,1.6293211769915696
2024-10-31,1.6159549,1.6256784,1.6255942354114374
2024-11-01,1.6199123,1.6221426,1.6247274045526308
2024-11-02,1.6404196,1.6416751,1.6416606730385195
2024-11-03,1.6838553,1.6755136,1.6767743668935058
2024-11-04,1.6329945,1.6335202,1.6376062426350981
2024-11-05,1.634567,1.6311188,1.6362643742551217
2024-11-06,1.6191815,1.6221746,1.6223790836202892
2024-11-07,1.6201099,1.6214099,1.6190054958130715
2024-11-08,1.6050526,1.6074485,1.6061256587086592
2024-11-09,1.6221691,1.6156514,1.6138990189994855
2024-11-10,1.6091524,1.6046642,1.5998881477721
2024-11-11,1.6211753,1.6115698,1.608256507587905
2024-11-12,1.6174726,1.6131474,1.612265850777286
2024-11-13,1.6057941,1.6097522,1.607071043955858
2024-11-14,1.5991845,1.5986477,1.595114410094047
2024-11-15,1.5378938,1.5347846,1.5333421732300436
2024-11-16,1.5889142,1.585093,1.5824475451970919
2024-11-17,1.5869329,1.5827961,1.5809042347277162
2024-11-18,1.5780973,1.5722132,1.5692538158327693
2024-11-19,1.5743443,1.5674993,1.5613293671190174
2024-11-20,1.4804511,1.477019,1.4766921028456306
2024-11-21,1.5505729,1.5475678,1.5427143084554393
2024-11-22,1.5545872,1.5506873,1.545718597027771
2024-11-23,1.544538,1.5371844,1.5362602189243832
2024-11-24,1.4277009,1.4292898,1.4270070366474807
2024-11-25,1.4213104,1.4265008,1.4227528654830026
2024-11-26,1.4294567,1.4241536,1.4222087058009547
2024-11-27,1.4049219,1.3978931,1.3955581975270202
2024-11-28,1.4074214,1.4034847,1.3914315791272156
2024-11-29,1.4474252,1.4434204,1.4456902025810292
2024-11-30,1.4261835,1.431416,1.4265549712913566
2024-12-01,1.4034886,1.4055606,1.4059606972861183
2024-12-02,1.3864996,1.389193,1.3833312766979158
2024-12-03,1.4464148,1.4700785,1.444161211669316
2024-12-04,1.4542997,1.4440744,1.45288769464382
2024-12-05,1.4326979,1.4307283,1.425554252732486
2024-12-06,1.4032806,1.4069294,1.4058267466953276
2024-12-07,1.4020362,1.4125825,1.4083931930070526
2024-12-08,1.4943767,1.4885066,1.4928889306427866
2024-12-09,1.4670837,1.4713053,1.4601035901072184
2024-12-10,1.5680994,1.5646145,1.5724137487093433
2024-12-11,1.5571005,1.5566747,1.5649364285328435
2024-12-12,1.5464132,1.5461048,1.5514996505863161
2024-12-13,1.5717512,1.5689183,1.5734038174872926
2024-12-14,1.5131297,1.5139542,1.5207700343205997
2024-12-15,1.5433515,1.5403185,1.5480246165076037
2024-12-16,1.5266277,1.5247557,1.5303528761920995
2024-12-17,1.5566511,1.555053,1.5543929729803636
2024-12-18,1.5115218,1.511089,1.512415522297728
2024-12-19,1.4982679,1.4944026,1.4904236300641562
2024-12-20,1.5232904,1.5171658,1.529028894285429
2024-12-21,1.5423027,1.5374812,1.5448655576868824
2024-12-22,1.5812798,1.5746636,1.571766366300891
2024-12-23,1.583917,1.5827821,1.5846036468711728
2024-12-24,1.5627021,1.56589,1.5660813141640633
2024-12-25,1.515555,1.5190225,1.5162596793060756
2024-12-26,1.528407,1.5343648,1.529061775259685
2024-12-27,1.5265764,1.5362798,1.5338243613899114
2024-12-28,1.5692744,1.5724376,1.5718846592950837
2024-12-29,1.5943365,1.5948893,1.5926565948023719
2024-12-30,1.5213953,1.5227865,1.5197269017497201
2024-12-31,1.5630668,1.5542828,1.5624519029838686
2025-01-01,1.5132977,1.5168065,1.5138267605622673
