Date,BuyHold,Benchmark_0.2,Challenger_0.2,Naive_0.2,Benchmark_0.3,Challenger_0.3,Naive_0.3,Benchmark_0.4,Challenger_0.4,Naive_0.4,Benchmark_0.5,Challenger_0.5,Naive_0.5
2024-01-17,-0.016346600213164034,-0.012036491408568774,-0.011912871661099613,-0.0074779559037492045,-0.01805473711285316,-0.017869307491649417,-0.011216933855623805,-0.0240347927844922,-0.023825743322199226,-0.014955911807498409,-0.029687235626860535,-0.029148974475244203,-0.016348221585121836
2024-01-18,-0.01748998471901842,-0.005429789085635574,-0.005034871095772673,-0.010415944579910224,-0.00814468362845336,-0.007552306643659009,-0.015623916869865332,-0.010859578171271148,-0.010069742191545345,-0.017500138722550126,-0.011792624620067317,-0.012240246586338132,-0.017492539461636827
2024-01-19,0.0007025998506372788,3.964210035928235e-05,8.402773343569578e-05,0.00021383390318191565,5.946315053892355e-05,0.00012604160015354364,0.0003207508547728735,7.92842007185647e-05,0.00016805546687139155,0.0004466222977999225,9.057402450319088e-05,0.00017061288918905317,0.0005832954434181963
2024-01-20,0.004611841312893802,0.00019698410030499053,0.00016546175991916247,0.0011958214439384861,0.00029547615045748575,0.0002481926398787437,0.001793732165907729,0.00039396820060998107,0.00033092351983832495,0.0023916428878769723,0.0004912161119567373,0.00041638010685906304,0.0029895536098462155
2024-01-21,-0.003309824663568658,-0.0006164643705592788,-0.0007797212149691599,-0.0028442011348889717,-0.0009246965558389179,-0.00116958182245374,-0.0033707962267834793,-0.0012329287411185577,-0.001412785505889756,-0.0033577867478550866,-0.0013286293172191945,-0.0014106832681624426,-0.0033447772689266936
2024-01-22,-0.04843163325369586,-0.09436374602677616,-0.05703760808540717,-0.048451437834557284,-0.0943543205043517,-0.0625779736989259,-0.04843636100653437,-0.09434489498192725,-0.0625705317731678,-0.04843636100653437,-0.09434191710026603,-0.0625705317731678,-0.04843636100653437
2024-01-23,-0.01498477602206659,-0.013379737099844888,-0.01391262702082516,-0.008001001710884916,-0.01845359763177732,-0.01962751606665233,-0.01195224621947539,-0.01845359763177732,-0.01962751606665233,-0.014986714767212455,-0.01845359763177732,-0.01962751606665233,-0.014986714767212455
2024-01-24,-0.0023601877090613176,-0.0003249851689048109,-0.00028082479110546417,-0.00046230001786020855,-0.0004772662585462762,-0.0004131397255591834,-0.0006934500267903127,-0.0005954904147290243,-0.0005072439490376404,-0.0009184324405720178,-0.0007137145709117722,-0.0006013481725160971,-0.0011230994858314218
2024-01-25,-0.006994081699824147,-0.0021409023180551778,-0.0023549910228024894,-0.0032153103007796398,-0.0032113534770827666,-0.003532486534203734,-0.00482296545116946,-0.0042818046361103555,-0.004709982045604979,-0.0064306206015592796,-0.0053522557951379435,-0.0058874775570062245,-0.007049120703747159
2024-01-26,0.03402993032122906,0.00436502571840102,0.002219212100054766,0.015487094066342973,0.0065475385776015286,0.003328818150082149,0.023230641099514455,0.00873005143680204,0.004438424200109532,0.030974188132685945,0.010912564296002552,0.005548030250136915,0.034026468763964944
2024-01-27,0.0047732850751184734,0.000782908044423567,0.001009911467163607,0.0016020954438074558,0.0011743620666353506,0.00151486720074541,0.0024031431657111834,0.001565816088847134,0.0019148252647690515,0.0032041908876149117,0.0017394757469298306,0.0019181485251848391,0.0040190921618238834
2024-01-28,-0.005699836089873338,-0.004477066448785347,-0.005460396653164295,-0.00480606318754822,-0.006715599673178019,-0.008190594979746443,-0.005749404114532575,-0.008954132897570693,-0.00972820027127559,-0.005732593456085654,-0.009240835966427096,-0.00972820027127559,-0.005715782797638733
2024-01-29,0.023189562372507893,0.01602360990419667,0.014318963358075752,0.010293240737036335,0.024035414856295,0.021478445037113627,0.015465619347019217,0.027217668645397503,0.025966545937016867,0.020654941147051166,0.027212330537773482,0.025966545937016867,0.023187216319431263
2024-01-30,-0.012634857394435024,-0.006639426920062714,-0.006777386120032949,-0.008200241628449217,-0.009959140380094067,-0.010166079180049423,-0.012300362442673825,-0.013268506416619778,-0.013565341233152754,-0.012646849421612897,-0.016614508395693287,-0.016984247770280084,-0.012636775538730247
2024-01-31,-0.018075414079178623,-0.011689659546094678,-0.01538492276787774,-0.0071950348016705445,-0.01753448931914202,-0.02307738415181661,-0.010792552202505815,-0.020174054638418083,-0.02446720085318411,-0.014361122323037717,-0.020203638573610204,-0.024471037091623193,-0.017928854006362138
2024-02-01,0.005720810528288496,0.0036998917640098344,0.004532740300085771,0.00251477719490294,0.005549837646014751,0.006799110450128655,0.0037721657923544096,0.007384926344524942,0.009057040690183121,0.00502955438980588,0.008874274732852322,0.01010053377749347,0.005720419168485178
2024-02-02,0.00432674852667873,0.0008582684926038312,0.0004927999224095703,0.0016350825318840335,0.0012874027389057467,0.0007391998836143555,0.00245262379782605,0.0017165369852076625,0.0009855998448191406,0.003270165063768067,0.002151463612549897,0.0012528942800622766,0.00409782650416415
2024-02-03,0.0012787456635188204,8.78754083346947e-05,0.0001212406175347452,0.0007270322205624455,0.00013181311250204207,0.00018186092630211777,0.0010905483308436682,0.0001757508166693894,0.00022875339876395677,0.00125471351273241,0.0001823371197076626,0.00023548953166234663,0.0012737054750358075
2024-02-04,-0.006128765258315476,-0.005671464257914207,-0.006465305204748544,-0.004075455963862571,-0.00850719638687131,-0.009697957807122817,-0.006113183945793856,-0.009607727918131475,-0.010049703535462867,-0.006130208088317903,-0.009605038547285867,-0.010049703535462867,-0.006130208088317903
2024-02-05,-0.00044254085601394923,-0.0007093761463985179,-0.0005788937527252187,-0.00027248562609570826,-0.0010640642195977768,-0.0008683406290878279,-0.0004087284391435623,-0.0010726108726725578,-0.0009962358736516717,-0.0004431214850488636,-0.0010726108726725578,-0.0009962358736516717,-0.0004431214850488636
2024-02-06,0.01113024889816922,0.008416600947587323,0.007076473578668439,0.004813071119647827,0.012624901421380983,0.010614710368002657,0.007219606679471738,0.01651542716197895,0.014174316513922713,0.009646736937832103,0.01651542716197895,0.014574312044989133,0.01112904854559952
2024-02-07,0.02077838434233503,0.017337595752454058,0.018746037694811795,0.014640270739377922,0.026006393628681086,0.028119056542217694,0.020744851167104648,0.03467199601407264,0.03749207538962359,0.02076700677536119,0.037278281287482215,0.038438454576184486,0.02077628476654333
2024-02-08,0.014647833281075752,0.011173843558130784,0.011023675907576204,0.006900518576329638,0.016760765337196178,0.016535513861364304,0.010356742988320693,0.01913285549815638,0.01903931698847165,0.01384281583904489,0.019120205712098624,0.01903474026565874,0.014646302709413214
2024-02-09,0.025193328692385074,0.028746807908256188,0.03978797231578851,0.019513471951614528,0.04229598563558372,0.048355982335186634,0.025166051530167297,0.04231237457947268,0.04837328889679347,0.025190292476094705,0.04231237457947268,0.04837328889679347,0.025190777356133245
2024-02-10,0.004223132998262757,0.005671820489726204,0.007228758317021685,0.0016789418337536987,0.008427115620753661,0.008717505690126104,0.002534837536262526,0.008427115620753661,0.008717505690126104,0.003413257783783063,0.008427115620753661,0.008717505690126104,0.004222611872732172
2024-02-11,0.0020633904967538343,0.0014450067298090526,0.0015543699075902212,0.001230605446482759,0.0021692846237978277,0.0023792926314981926,0.0018459081697241384,0.002955547902348482,0.0032375954432478627,0.002044834638594889,0.0035696242423115675,0.0036662149228686995,0.002062832681541853
2024-02-12,0.03148757671382566,0.031816190890471024,0.028400705454211916,0.019619001900112645,0.04772428633570653,0.04260105818131787,0.02942850285016897,0.050452105600825,0.05286804405130753,0.031484377858342974,0.05043554837348225,0.05285037841712899,0.031484377858342974
2024-02-13,-0.008140502604188872,-0.003050342760990197,-0.002961944801964271,-0.002299448550202323,-0.004575514141485295,-0.004442917202946405,-0.003449172825303484,-0.006060552209309569,-0.005911920446443697,-0.0045744761657076066,-0.007537397012189919,-0.007302358003892727,-0.005693297893595483
2024-02-14,0.035721278949402954,0.001502391811217534,0.000979066368272246,0.012633650471147085,0.0022535877168263006,0.0014685995524083687,0.018950475706720624,0.003004783622435068,0.001958132736544492,0.02526730094229417,0.003755979528043835,0.0024482960694810585,0.031584126177867704
2024-02-15,0.03045107772843862,0.0029577991083564866,0.00308686463888755,0.012585561153364726,0.004436698662534729,0.004630296958331324,0.018878341730047085,0.005915598216712973,0.0061737292777751,0.02517112230672945,0.007394497770891216,0.007717161597218875,0.03044227702652217
2024-02-16,0.005477987980673355,0.0028095473132658936,0.003352932731820161,0.0014947430563891464,0.004214320969898841,0.005029399097730242,0.0022421145845837195,0.005619094626531787,0.006705865463640322,0.0029894861127782927,0.006851309717876593,0.008202826448335877,0.0037402421589030964
2024-02-17,-0.015016771911867545,-0.0082716082991668,-0.009005036271997299,-0.005800246513273001,-0.012407412448750198,-0.013507554407995948,-0.008700369769909502,-0.0165432165983336,-0.018010072543994598,-0.011600493026546001,-0.02068225710641596,-0.02251314605397543,-0.014500616283182501
2024-02-18,0.010258864106328243,0.0021405920802801963,0.0018792609907038104,0.003579387694251818,0.003210888120420294,0.0028188914860557157,0.005369081541377727,0.004281184160560393,0.003758521981407621,0.007158775388503636,0.00535148020070049,0.004698152476759526,0.008948469235629546
2024-02-19,0.007054998698595482,0.0014340894337788682,0.0014780995999775326,0.0034070503077847426,0.002151134150668302,0.0022171493999662987,0.005110575461677113,0.0028681788675577365,0.002956199199955065,0.006814100615569485,0.0029952631302993726,0.003268962431329736,0.007042941542979324
2024-02-20,0.011176410974219132,0.01450205908850531,0.011558020862559148,0.0063185579106409175,0.021753088632757964,0.01733703129383872,0.009477836865961377,0.022563434577735922,0.022268718857223268,0.011174463328758434,0.02256536638700295,0.022273111887349747,0.011175287064180611
2024-02-21,0.004426117021630909,0.0022063579070219826,0.002528377382759177,0.0010877952022064646,0.0033095368605329744,0.003792566074138764,0.0016316928033096967,0.00446881607015751,0.005064135197916108,0.0021888540934838154,0.0056350646277464845,0.006378568938333148,0.0027611785150234
2024-02-22,-0.002521847965866672,-0.00011602869181412353,-9.087453664008413e-05,-0.0007848856610999395,-0.00017404303772118528,-0.0001363118049601262,-0.0011773284916499092,-0.00023205738362824707,-0.00018174907328016827,-0.001569771322199879,-0.0002900717295353088,-0.00022718634160021032,-0.0019622141527498487
2024-02-23,-0.013627134853524722,-0.0005255384638536773,-0.0007307477485558195,-0.0052511896196841745,-0.0007883076957805159,-0.0010961216228337293,-0.007876784429526261,-0.0010510769277073547,-0.001461495497111639,-0.010502379239368349,-0.0013130409363327933,-0.0018268693713895487,-0.013127974049210433
2024-02-24,0.018488992496695975,0.00454658146568668,0.005046183357922292,0.0077627008509799375,0.00681987219853002,0.007569275036883437,0.011644051276469905,0.00909316293137336,0.010092366715844583,0.015525401701959875,0.01136644769162768,0.012615458394805728,0.01848697782057484
2024-02-25,0.014203874039371086,0.007217592954786949,0.007023397437960557,0.007636441584989354,0.010826389432180424,0.010535096156940834,0.01145466237748403,0.014435185909573899,0.013193938662814826,0.014189077111265968,0.01519277138609775,0.013207898465126003,0.014202316066754239
2024-02-26,0.028752758500475085,0.017281906872280144,0.010907029525261678,0.02000128463203701,0.025922860308420215,0.016360544287892513,0.028735877718350733,0.02893233320871542,0.020026430981903917,0.02874984148952952,0.028927877182152142,0.020026430981903917,0.02874984148952952
2024-02-27,0.02859534880077104,0.0013482167203505513,0.001588320271572679,0.00700729642772174,0.0020223250805258266,0.0023824804073590182,0.010515491411272298,0.002716142091039172,0.0031828769074126956,0.014054955485724644,0.003420415181820166,0.0039008499683628526,0.01759441956017699
2024-02-28,0.04183162958888572,0.015023911416712662,0.018444104511866437,0.01409901153480494,0.022535867125068994,0.027666156767799648,0.021148517302207407,0.030047822833425324,0.036888209023732875,0.02819802306960988,0.037559778541781656,0.046109897678068654,0.03524752883701234
2024-02-29,-0.012439023751427025,-0.006033720841267239,-0.007133707947821317,-0.0020935722668758753,-0.009050581261900859,-0.010700561921731973,-0.0031403584003138127,-0.012067441682534479,-0.014267415895642633,-0.0041871445337517505,-0.015084302103168098,-0.01783426986955329,-0.005233930667189688
2024-03-01,0.023070379010896012,0.007450235853963123,0.007903749480900888,0.004111493583599382,0.011175353780944685,0.011855624221351332,0.006167240375399074,0.014900471707926246,0.015807498961801777,0.008222987167198765,0.01862558963490781,0.019759373702252222,0.010278733958998455
2024-03-02,0.016533138627796953,0.00787085396639343,0.009448150676611892,0.01013587082571272,0.011806280949590147,0.014172226014917837,0.015203806238569076,0.01574170793278686,0.018896301353223784,0.016469382373038532,0.019677134915983576,0.02362037669152973,0.016478443309348927
2024-03-03,0.0050770046085266895,0.008847329322696454,0.010955760655656373,0.0035474038515062494,0.011650187250762677,0.011741111683827665,0.005069828453622864,0.011678304677276327,0.011774880139469118,0.0050752253153525505,0.011706422103789978,0.01180864859511057,0.0050752253153525505
2024-03-04,0.04049265147775083,0.002556587679054632,0.0033369942692225607,0.01591029594335953,0.0038613492141380563,0.005082120180319696,0.023870701314665645,0.005107344255660987,0.006554309579798082,0.03186231254147034,0.005107344255660987,0.006554309579798082,0.03985392376827503
2024-03-05,-0.05690301503803609,-0.00686212860846112,-0.004098550670569759,-0.017434414275752763,-0.010293192912691679,-0.0061478260058546366,-0.026151621413629134,-0.01372449757983914,-0.008196442662567395,-0.034868828551505526,-0.01699970797956774,-0.01024761052008126,-0.0435860356893819
2024-03-06,0.05388411377926834,0.00407818004400752,0.003817772623263248,0.005049313870140206,0.006117270066011277,0.005726658934894872,0.007573970805210309,0.00815636008801504,0.007635545246526496,0.010098627740280412,0.010195753675930676,0.00954443155815812,0.012623284675350517
2024-03-07,0.03787277115614792,0.00454850241417523,0.00453585638535738,0.005694484888221321,0.006822753621262843,0.0068037845780360715,0.00854172733233198,0.00909700482835046,0.00907171277071476,0.011388969776442642,0.011371256035438072,0.01133964096339345,0.014236212220553303
2024-03-08,0.00948192263495233,0.0031210504802245344,0.003575335876950625,0.0023251383180264156,0.004681575720336802,0.005363003815425938,0.0034877074770396227,0.006242100960449069,0.00715067175390125,0.004650276636052831,0.007802626200561337,0.008938339692376562,0.005812845795066038
2024-03-09,0.0051250953189340325,0.0009886285695540782,0.001010223328210192,0.0013276552880935038,0.001482942854331117,0.0015153349923152878,0.0019914829321402553,0.0019772571391081565,0.002020446656420384,0.0026553105761870075,0.0024715714238851953,0.0025255583205254797,0.0033191382202337593
2024-03-10,0.01456887560315492,0.010651141437653552,0.012585226231952434,0.009975659711415627,0.015976712156480326,0.01887783934792865,0.0145083383885481,0.021302282875307103,0.02517045246390487,0.014521492650345828,0.025884259257226327,0.0275648136800403,0.014534646912143555
2024-03-11,0.062478556360049384,0.03665161605398973,0.033897100299841235,0.01781789208505948,0.0549774240809846,0.050845650449761845,0.026730186663656518,0.07330323210797945,0.06779420059968247,0.03567573127262625,0.08416480777868997,0.08328935015918913,0.04462127588159598
2024-03-12,-0.01060456156553481,-0.0010699493079990823,-0.0017863105853805912,-0.0015783473351980446,-0.0016049239619986234,-0.0026794658780708866,-0.0023675210027970664,-0.0021398986159981647,-0.0035726211707611823,-0.003156694670396089,-0.002662141430052821,-0.004463253838113808,-0.003945868337995112
2024-03-13,0.04965312665890177,0.00614156061346964,0.0060109850839410815,0.010971904947607592,0.009212340920204459,0.009016477625911621,0.016457857421411388,0.01228312122693928,0.012021970167882163,0.021943809895215185,0.015353901533674094,0.015027462709852705,0.02742976236901898
2024-03-14,-0.03173673896787683,-0.003298073455298186,-0.00358073485972323,-0.01105360987814776,-0.004947110182947279,-0.005371102289584844,-0.016580414817221643,-0.006596146910596372,-0.00716146971944646,-0.02210721975629552,-0.008245183638245465,-0.008951837149308075,-0.0276340246953694
2024-03-15,-0.01866836533894459,-0.0003346875006947431,-0.0002883785516047883,-0.0028808295178975128,-0.0005020312510421147,-0.0004325678274071825,-0.004321244276846268,-0.0006693750013894862,-0.0005767571032095766,-0.0057616590357950255,-0.0008367187517368577,-0.0007209463790119709,-0.007202073794743782
2024-03-16,-0.06386174165081143,-0.00017429997606028332,-0.00016112417118094663,-0.007161408320335275,-0.000261449964090425,-0.00024168625677141995,-0.01074211248050291,-0.00034859995212056663,-0.00032224834236189325,-0.01432281664067055,-0.00043574994015070835,-0.0004028104279523666,-0.017903520800838187
2024-03-17,0.026898823826746833,0.0024345062911055155,0.00360603181333702,0.006425308389259493,0.003651759436658272,0.00540904772000553,0.009637962583889237,0.004869012582211031,0.00721206362667404,0.012850616778518986,0.006086265727763787,0.00901507953334255,0.016063270973148733
2024-03-18,-0.010381825083493343,-0.0011376533443175263,-0.0011559737806552143,-0.0022280870286415116,-0.0017064800164762895,-0.001733960670982821,-0.0033421305429622676,-0.0022753066886350526,-0.0023119475613104287,-0.004456174057283023,-0.002844133360793816,-0.002889934451638036,-0.005570217571603779
2024-03-19,-0.09462108065917445,-0.007489126975783229,-0.006223228085608427,-0.01915439326510569,-0.011233690463674843,-0.00933484212841264,-0.028731589897658533,-0.014978253951566458,-0.012446456171216855,-0.03830878653021138,-0.01872281743945807,-0.015558070214021065,-0.04788598316276422
2024-03-20,0.08185359472276496,0.003987390335551977,0.004547948972848586,0.017746332875922963,0.005981085503327964,0.00682192345927288,0.02661949931388444,0.007974780671103954,0.009095897945697172,0.035492665751845925,0.009968475838879939,0.011369872432121467,0.0443658321898074
2024-03-21,0.0007946651829980687,-7.911496676145384e-05,-0.00011286200537608948,0.00013154483070291494,-0.00011867245014218072,-0.0001692930080641342,0.00019731724605437246,-0.00015822993352290768,-0.00022572401075217897,0.0002630896614058299,-0.00019778741690363458,-0.0002821550134402237,0.00032886207675728745
2024-03-22,-0.03401044691827515,-0.005143205231018869,-0.005492877468134966,-0.007713154793169051,-0.007714807846528304,-0.008239316202202447,-0.011569732189753577,-0.010286410462037737,-0.010985754936269932,-0.015426309586338102,-0.012858013077547173,-0.013732193670337412,-0.019282886982922628
2024-03-23,0.009839191686857826,0.0018819042775421195,0.002018678362017812,0.001625397110666386,0.002822856416313179,0.003028017543026718,0.0024380956659995788,0.003763808555084239,0.004037356724035624,0.003250794221332772,0.004704760693855298,0.00504669590504453,0.004063492776665964
2024-03-24,0.03166529945399867,0.013101841172202639,0.013564447154072665,0.008533413549622665,0.019652761758303956,0.020346670731108994,0.012800120324433997,0.026203682344405278,0.02712889430814533,0.01706682709924533,0.032754602930506596,0.033911117885181655,0.021333533874056662
2024-03-25,0.029725609942891324,0.0173181935638916,0.015854861469920288,0.010946922410304347,0.025977290345837394,0.02378229220488043,0.01642038361545652,0.0346363871277832,0.031709722939840576,0.021893844820608695,0.04329548390972898,0.03963715367480072,0.027367306025760863
2024-03-26,-0.005101201965384658,-0.0020618958127418944,-0.0019487711837980766,-0.0012176539304295814,-0.003092843719112841,-0.0029231567756971147,-0.001826480895644372,-0.004123791625483789,-0.003897542367596153,-0.002435307860859163,-0.005154739531854736,-0.004871927959495191,-0.0030441348260739536
2024-03-27,-0.018576162217983846,-0.008185391165275762,-0.008571824253717225,-0.005668710238172151,-0.012278086747913643,-0.012857736380575836,-0.008503065357258225,-0.016370782330551524,-0.01714364850743445,-0.011337420476344302,-0.020463477913189407,-0.02142956063429306,-0.014171775595430376
2024-03-28,0.01704171428269038,0.008827012068460502,0.008785838184303254,0.004955489645347287,0.013240518102690748,0.013178757276454883,0.00743323446802093,0.017654024136921003,0.017571676368606508,0.009910979290694575,0.022067530171151248,0.021964595460758133,0.012388724113368216
2024-03-29,0.009463044435114247,0.004026374404810143,0.00476887602945423,0.0031689732739324746,0.006039561607215214,0.007153314044181345,0.004753459910898711,0.008052748809620286,0.00953775205890846,0.006337946547864949,0.010065936012025354,0.011922190073635578,0.007922433184831188
2024-03-30,-0.009230068177364744,-0.00419778568595321,-0.004100066807051223,-0.0031620860392259646,-0.006296678528929815,-0.006150100210576834,-0.004743129058838947,-0.00839557137190642,-0.008200133614102446,-0.006324172078451929,-0.010494464214883025,-0.010250167017628058,-0.00790521509806491
2024-03-31,0.019899094680081292,0.008556217840417159,0.01208413663184732,0.01344908315987059,0.012834326760625738,0.018126204947770976,0.019851498324224788,0.015914338680006405,0.021707587451875357,0.019868966205605954,0.01589036257248728,0.021709349339772373,0.01988643408698712
2024-04-01,-0.03499636298320005,-0.0675476198271404,-0.05642410472645963,-0.0350309417066217,-0.06807901342225207,-0.06607868161798182,-0.034999802090381345,-0.06806443625712814,-0.06606180820214018,-0.034999802090381345,-0.06806443625712814,-0.06606180820214018,-0.034999802090381345
2024-04-02,-0.05488125296776786,-0.004440098454483605,-0.0023426915073512947,-0.015443911080703707,-0.00657113819004544,-0.003464347989261129,-0.023118536743709096,-0.008700700975225741,-0.004560077066528589,-0.03079316240671449,-0.00931850604431679,-0.005655806143796048,-0.03846778806971988
2024-04-03,0.006229805725822709,8.303180109645546e-05,8.376698598390047e-05,0.0020386258949818513,0.0001245477016446832,0.00012565047897585067,0.0030579388424727765,0.00016606360219291092,0.00016753397196780093,0.004077251789963703,0.0002103239690500999,0.00020941746495975117,0.005096564737454628
2024-04-04,0.0266667217986892,0.0008754509674906433,0.0007969369655768483,0.007734544316468602,0.0013131764512359647,0.001195405448365272,0.011601816474702901,0.0017509019349812866,0.0015938739311536967,0.015469088632937203,0.0021886274187266084,0.001992342413942121,0.019336360791171504
2024-04-05,-0.006381807832673844,-0.0019283294404029401,-0.0023141033955559748,-0.0013165278548335048,-0.0028924941606044093,-0.0034711550933339613,-0.001974791782250257,-0.0038566588808058803,-0.0046282067911119495,-0.0026330557096670097,-0.004820823601007349,-0.005785258488889936,-0.0032913196370837616
2024-04-06,0.011438840923484336,0.0024485380780325298,0.0020805209021990713,0.0032459318472617942,0.0036728071170487944,0.003120781353298607,0.0048688977708926905,0.0048970761560650595,0.004161041804398143,0.0064918636945235884,0.006121345195081323,0.005201302255497678,0.008114829618154486
2024-04-07,0.008677114744512136,0.00236125655470839,0.0030458058663323036,0.0048449808265364535,0.003541884832062584,0.004568708799498456,0.007267471239804681,0.00472251310941678,0.004604552267555083,0.008634498113615725,0.004998657185815876,0.00461374575453265,0.008648843955891623
2024-04-08,0.034817931396482336,0.031089655058424676,0.024918733761793547,0.022165252842609378,0.04663448258763701,0.03737810064269032,0.03324787926391406,0.060305902083634,0.0498204601312905,0.03481438827926941,0.06030893886404475,0.05513700308063523,0.03481438827926941
2024-04-09,-0.02505885349852273,-0.01843499745192611,-0.015782332176732344,-0.0062900786915395576,-0.027652496177889157,-0.023673498265098517,-0.009435118037309335,-0.03686480145931682,-0.03156466435346469,-0.01255348159935645,-0.04356522722905306,-0.0394366609283054,-0.015667470686362636
2024-04-10,0.0206066306648206,0.0075155704706557575,0.007712884231632458,0.005573838819275359,0.011273355705983633,0.011569326347448687,0.008360758228913037,0.015031140941311515,0.015425768463264915,0.011147677638550717,0.01879857072400042,0.019282210579081145,0.013934597048188396
2024-04-11,-0.008575876848888853,-0.0006336588400644334,-0.0005592334222996417,-0.002400917325701099,-0.0009504882600966501,-0.0008388501334494625,-0.003601375988551648,-0.0012673176801288669,-0.0011184668445992833,-0.004801834651402198,-0.0015841471001610838,-0.001398083555749104,-0.006002293314252748
2024-04-12,-0.05987399341593744,-0.0069853986618348286,-0.0074777880464714,-0.020603837965962775,-0.010478097992752242,-0.011216682069707098,-0.03090575694894416,-0.013970797323669657,-0.0149555760929428,-0.04120767593192555,-0.01746349665458707,-0.0186944701161785,-0.051509594914906934
2024-04-13,-0.07919696233577835,-0.006632836756048724,-0.005142093739689084,-0.010358575427891587,-0.009949255134073085,-0.007713140609533624,-0.015537863141837381,-0.013265673512097448,-0.010284187479378168,-0.020717150855783174,-0.01658209189012181,-0.012855234349222706,-0.02589643856972897
